cruise,cast,niskin,date_time_utc,latitude,longitude,nearest_station,station_distance,depth,sample_id,replicate,alternate_sample_id,project_id,nitrate_nitrite,ammonium,phosphate,silicate,flag_nitrate_nitrite,flag_ammonium,flag_phosphate,flag_silicate
AR24A,8,1,2017-10-24 04:22:33,40.4927,-70.7495,,NaN,72.2,191,a,NaN,LTER,8.8,0.665,0.739,11.181,1,1,1,1
AR24A,8,1,2017-10-24 04:22:33,40.4927,-70.7495,,NaN,72.2,192,b,NaN,LTER,9.163,0.668,0.769,11.575,1,1,1,1
AR24A,8,2,2017-10-24 04:24:28,40.4927,-70.7495,,NaN,64.3,193,a,NaN,LTER,5.983,0.7,0.426,5.56,1,1,1,1
AR24A,8,2,2017-10-24 04:24:28,40.4927,-70.7495,,NaN,64.3,194,b,NaN,LTER,6.043,0.717,0.496,5.611,1,1,1,1
AR24A,8,3,2017-10-24 04:27:00,40.4927,-70.7495,,NaN,34.2,195,a,NaN,LTER,2.98,0.979,0.312,4.905,3,3,3,3
AR24A,8,3,2017-10-24 04:27:00,40.4927,-70.7495,,NaN,34.2,196,b,NaN,LTER,4.74,0.562,0.502,7.279,3,3,3,3
AR24A,8,4,2017-10-24 04:30:22,40.4927,-70.7495,,NaN,20.4,197,a,NaN,LTER,1.589,0.794,0.311,3.089,4,4,4,4
AR24A,8,4,2017-10-24 04:30:22,40.4927,-70.7495,,NaN,20.4,198,b,NaN,LTER,5.774,3.444,0.867,12.449,4,4,4,4
AR24A,8,5,2017-10-24 04:32:00,40.493,-70.75,L13,NaN,2.4,199,a,NaN,LTER,1.115,2.205,0.623,10.174,2,2,2,2
AR24A,8,5,2017-10-24 04:32:00,40.493,-70.75,L13,NaN,2.4,200,b,NaN,LTER,1.13,2.195,0.668,10.167,2,2,2,2
AR24A,10,1,2017-10-24 06:15:25,40.3512,-70.75,,NaN,91,201,a,NaN,LTER,6.569,0.559,0.539,7.562,3,3,3,3
AR24A,10,1,2017-10-24 06:15:25,40.3512,-70.75,,NaN,91,202,b,NaN,LTER,9.752,0.287,0.76,10.745,3,3,3,3
AR24A,10,2,2017-10-24 06:18:51,40.3512,-70.75,,NaN,52.2,203,a,NaN,LTER,8.723,0.36,0.691,9.021,3,3,3,3
AR24A,10,2,2017-10-24 06:18:51,40.3512,-70.75,,NaN,52.2,204,b,NaN,LTER,5.724,0.644,0.456,6.36,3,3,3,3
AR24A,10,3,2017-10-24 06:20:33,40.3512,-70.75,,NaN,40.3,205,a,NaN,LTER,3.732,0.664,0.353,3.172,1,1,1,1
AR24A,10,3,2017-10-24 06:20:33,40.3512,-70.75,,NaN,40.3,206,b,NaN,LTER,2.831,0.879,0.262,2.518,1,1,1,1
AR24A,10,4,2017-10-24 06:23:18,40.3512,-70.75,,NaN,23.3,207,a,NaN,LTER,0.04,1.297,0.024,0.479,1,1,3,3
AR24A,10,4,2017-10-24 06:23:18,40.3512,-70.75,,NaN,23.3,208,b,NaN,LTER,0.04,1.514,0.014,0.33,1,1,3,3
AR24A,10,5,2017-10-24 06:25:04,40.3512,-70.75,,NaN,2.3,209,a,NaN,LTER,0.04,0.693,0.029,0.648,1,1,3,1
AR24A,10,5,2017-10-24 06:25:04,40.3512,-70.75,,NaN,2.3,210,b,NaN,LTER,0.04,0.523,0.04,0.757,1,1,3,1
AR24A,17,1,2017-10-25 02:51:24,40.3645,-70.7725,L13,0.219,84.7,211,a,NaN,LTER,5.081,0.772,0.497,5.044,3,3,1,3
AR24A,17,1,2017-10-25 02:51:24,40.3645,-70.7725,L13,0.219,84.7,212,b,NaN,LTER,8.752,0.308,0.611,7.768,3,3,1,3
AR24A,17,2,2017-10-25 02:55:05,40.3645,-70.7725,L13,0.219,51.9,213,a,NaN,LTER,6.666,0.23,0.487,4.28,3,3,3,1
AR24A,17,2,2017-10-25 02:55:05,40.3645,-70.7725,L13,0.219,51.9,214,b,NaN,LTER,4.181,0.548,0.282,3.303,3,3,3,1
AR24A,17,3,2017-10-25 02:56:57,40.3645,-70.7725,L13,0.219,27.7,215,a,NaN,LTER,0.058,0.998,0.009,0.657,3,1,3,3
AR24A,17,3,2017-10-25 02:56:57,40.3645,-70.7725,L13,0.219,27.7,216,b,NaN,LTER,0.109,1.001,0.014,1.283,3,1,3,3
AR24A,17,5,2017-10-25 02:58:56,40.3645,-70.7725,L13,0.219,6.7,217,a,NaN,LTER,0.04,0.678,0.023,0.547,1,1,3,1
AR24A,17,5,2017-10-25 02:58:56,40.3645,-70.7725,L13,0.219,6.7,218,b,NaN,LTER,0.04,0.666,0.035,0.573,1,1,3,1
AR24A,17,6,2017-10-25 02:59:49,40.3645,-70.7725,L13,0.219,2.2,219,a,NaN,LTER,0.04,0.908,0.019,0.446,1,1,3,3
AR24A,17,6,2017-10-25 02:59:49,40.3645,-70.7725,L13,0.219,2.2,220,b,NaN,LTER,0.04,0.831,0.038,0.666,1,1,3,3
AR24B,1,1,2017-10-27 23:55:20,41.1303,-70.8295,,NaN,31.6,221,a,NaN,LTER,5.794,1.057,0.677,10.222,3,1,3,3
AR24B,1,1,2017-10-27 23:55:20,41.1303,-70.8295,,NaN,31.6,222,b,NaN,LTER,3.725,1.031,0.466,6.984,3,1,3,3
AR24B,1,2,2017-10-27 23:57:05,41.1303,-70.8295,,NaN,20,223,a,NaN,LTER,0.382,1.597,0.197,1.392,1,1,1,1
AR24B,1,2,2017-10-27 23:57:05,41.1303,-70.8295,,NaN,20,224,b,NaN,LTER,0.328,1.576,0.206,1.512,1,1,1,1
AR24B,1,4,2017-10-27 23:58:36,41.1303,-70.8295,,NaN,11.9,225,a,NaN,LTER,0.189,0.739,0.272,1.652,3,3,3,3
AR24B,1,4,2017-10-27 23:58:36,41.1303,-70.8295,,NaN,11.9,226,b,NaN,LTER,0.318,1.464,0.17,1.193,3,3,3,3
AR24B,1,5,2017-10-27 23:59:42,41.1303,-70.8295,,NaN,2.2,227,a,NaN,LTER,0.076,1.942,0.177,1.098,4,1,3,1
AR24B,1,5,2017-10-27 23:59:42,41.1303,-70.8295,,NaN,2.2,228,b,NaN,LTER,0.501,2.093,0.322,1.074,4,1,3,1
AR24B,2,1,2017-10-28 02:15:59,40.8002,-70.829,,NaN,52.3,229,a,NaN,LTER,3.448,1.374,0.607,8.891,1,1,1,1
AR24B,2,1,2017-10-28 02:15:59,40.8002,-70.829,,NaN,52.3,230,b,NaN,LTER,4.457,1.465,0.622,11.38,1,1,1,1
AR24B,2,3,2017-10-28 02:17:40,40.8002,-70.829,,NaN,30.2,231,a,NaN,LTER,0.171,1.649,0.173,0.804,3,1,1,1
AR24B,2,3,2017-10-28 02:17:40,40.8002,-70.829,,NaN,30.2,232,b,NaN,LTER,0.316,1.37,0.165,0.828,3,1,1,1
AR24B,2,5,2017-10-28 02:19:19,40.8002,-70.829,,NaN,17.8,233,a,NaN,LTER,0.04,0.793,0.146,0.638,1,1,1,3
AR24B,2,5,2017-10-28 02:19:19,40.8002,-70.829,,NaN,17.8,234,b,NaN,LTER,0.04,0.838,0.152,0.993,1,1,1,3
AR24B,2,7,2017-10-28 02:20:47,40.8002,-70.829,,NaN,2.6,235,a,NaN,LTER,0.04,0.29,0.197,1.223,1,3,1,1
AR24B,2,7,2017-10-28 02:20:47,40.8002,-70.829,,NaN,2.6,236,b,NaN,LTER,0.04,0.576,0.211,1.221,1,3,1,1
AR24B,3,1,2017-10-28 15:32:49,39.9398,-70.884,L10,0.063,439.5,861,a,3-1,OOI,13.352,0.257,0.814,8.268,2,3,2,2
AR24B,3,2,2017-10-28 15:32:58,39.9398,-70.884,L10,0.063,439.3,862,a,3-2,OOI,15.727,0.277,0.97,9.696,2,3,2,2
AR24B,3,3,2017-10-28 15:38:09,39.9398,-70.884,L10,0.063,236.1,863,a,3-3,OOI,20.177,0.267,1.123,10.687,2,3,2,2
AR24B,3,5,2017-10-28 15:44:16,39.9398,-70.884,L10,0.063,56.2,237,a,NaN,LTER,3.258,1.223,0.348,1.448,1,1,1,1
AR24B,3,5,2017-10-28 15:44:16,39.9398,-70.884,L10,0.063,56.2,238,b,NaN,LTER,4.042,0.959,0.319,1.891,1,1,1,1
AR24B,3,7,2017-10-28 15:47:19,39.9398,-70.884,L10,0.063,22.2,864,a,3-4,OOI,0.04,0.33,0.009,0.03,2,3,2,2
AR24B,3,8,2017-10-28 15:47:28,39.9398,-70.884,L10,0.063,22.3,865,a,3-5,OOI,0.04,0.212,0.009,0.03,2,3,2,2
AR24B,3,10,2017-10-28 15:49:26,39.9398,-70.884,L10,0.063,7.5,239,a,3-6,OOI,0.137,1.056,0.026,0.521,2,3,2,2
AR24B,3,10,2017-10-28 15:49:26,39.9398,-70.884,L10,0.063,7.5,240,b,3-6,OOI,0.04,0.01,0.015,0.27,2,3,2,2
AR24B,4,3,2017-10-28 19:51:18,39.9943,-70.7798,,NaN,102.2,241,a,NaN,LTER,13.74,5.594,0.835,5.228,1,1,1,1
AR24B,4,3,2017-10-28 19:51:18,39.9943,-70.7798,,NaN,102.2,242,b,NaN,LTER,13.736,7.658,0.826,5.208,1,1,1,1
AR24B,4,4,2017-10-28 19:54:27,39.9943,-70.7798,,NaN,50.8,243,a,NaN,LTER,5.92,5.208,0.375,1.999,1,1,1,1
AR24B,4,4,2017-10-28 19:54:27,39.9943,-70.7798,,NaN,50.8,244,b,NaN,LTER,5.876,4.705,0.377,1.992,1,1,1,1
AR24B,4,7,2017-10-28 19:56:58,39.9943,-70.7798,,NaN,27.5,245,a,NaN,LTER,0.04,4.163,0.009,0.305,1,1,1,3
AR24B,4,7,2017-10-28 19:56:58,39.9943,-70.7798,,NaN,27.5,246,b,NaN,LTER,0.04,3.526,0.009,0.15,1,1,1,3
AR24B,4,9,2017-10-28 19:59:08,39.9943,-70.7798,,NaN,2.5,247,a,NaN,LTER,0.04,0.01,0.009,0.354,1,4,1,3
AR24B,4,9,2017-10-28 19:59:08,39.9943,-70.7798,,NaN,2.5,248,b,NaN,LTER,0.04,0.228,0.009,0.187,1,4,1,3
AR24B,5,2,2017-10-28 22:37:23,40.0248,-70.6205,,NaN,102.6,249,a,NaN,LTER,13.232,0.01,0.796,5.119,3,4,3,3
AR24B,5,2,2017-10-28 22:37:23,40.0248,-70.6205,,NaN,102.6,250,b,NaN,LTER,8.761,0.551,0.499,3.521,3,4,3,3
AR24B,5,3,2017-10-28 22:40:35,40.0248,-70.6205,,NaN,55.7,251,a,NaN,LTER,0.814,0.605,0.084,0.396,1,1,1,1
AR24B,5,3,2017-10-28 22:40:35,40.0248,-70.6205,,NaN,55.7,252,b,NaN,LTER,0.941,0.665,0.078,0.428,1,1,1,1
AR24B,5,4,2017-10-28 22:42:38,40.0248,-70.6205,,NaN,27.7,253,a,NaN,LTER,0.04,0.678,0.009,0.11,1,3,1,3
AR24B,5,4,2017-10-28 22:42:38,40.0248,-70.6205,,NaN,27.7,254,b,NaN,LTER,0.04,0.293,0.009,0.221,1,3,1,3
AR24B,5,5,2017-10-28 22:44:33,40.0248,-70.6205,,NaN,2.8,255,a,NaN,LTER,0.04,0.714,0.009,0.099,1,1,1,1
AR24B,5,5,2017-10-28 22:44:33,40.0248,-70.6205,,NaN,2.8,256,b,NaN,LTER,0.04,0.65,0.009,0.121,1,1,1,1
AR24B,6,2,2017-10-29 00:11:41,40.078,-70.7202,,NaN,92.6,257,a,NaN,LTER,7.189,1.019,0.597,3.014,3,3,3,3
AR24B,6,2,2017-10-29 00:11:41,40.078,-70.7202,,NaN,92.6,258,b,NaN,LTER,13.024,0.624,0.814,5.274,3,3,3,3
AR24B,6,3,2017-10-29 00:15:05,40.078,-70.7202,,NaN,50.8,259,a,NaN,LTER,3.089,0.895,0.274,1.596,1,1,1,1
AR24B,6,3,2017-10-29 00:15:05,40.078,-70.7202,,NaN,50.8,260,b,NaN,LTER,3.204,0.955,0.279,1.691,1,1,1,1
AR24B,6,4,2017-10-29 00:17:27,40.078,-70.7202,,NaN,25.8,261,a,NaN,LTER,0.04,1.234,0.046,0.122,1,1,1,3
AR24B,6,4,2017-10-29 00:17:27,40.078,-70.7202,,NaN,25.8,262,b,NaN,LTER,0.04,0.901,0.049,0.241,1,1,1,3
AR24B,6,5,2017-10-29 00:19:15,40.078,-70.7202,,NaN,2.9,263,a,NaN,LTER,0.04,0.815,0.053,0.381,1,1,1,1
AR24B,6,5,2017-10-29 00:19:15,40.078,-70.7202,,NaN,2.9,264,b,NaN,LTER,0.04,1.214,0.051,0.366,1,1,1,1
AR24B,7,1,2017-10-29 14:48:07,40.1357,-70.7745,L8,0.122,127.9,867,a,7-1,OOI,8.772,0.392,0.484,4.667,2,3,2,2
AR24B,7,2,2017-10-29 14:48:26,40.1357,-70.7745,L8,0.122,128.1,868,a,7-2,OOI,10.271,0.467,0.576,5.451,2,3,2,2
AR24B,7,3,2017-10-29 14:51:44,40.1357,-70.7745,L8,0.122,73.2,869,a,7-3,OOI,4.929,0.31,0.299,1.786,2,3,2,2
AR24B,7,5,2017-10-29 14:54:15,40.1357,-70.7745,L8,0.122,38.1,870,a,7-4,OOI,0.04,0.369,0.009,0.03,2,3,2,2
AR24B,7,6,2017-10-29 14:54:24,40.1357,-70.7745,L8,0.122,38.4,871,a,7-5,OOI,0.04,0.361,0.009,0.03,2,3,2,2
AR24B,7,8,2017-10-29 14:57:17,40.1357,-70.7745,L8,0.122,6.8,872,a,7-6,OOI,0.04,0.369,0.009,0.03,2,3,2,2
AR24B,0,0,2017-10-30 18:45:00,41.36,-70.787,MVCO,NaN,0,265,a,NaN,LTER,0.047,1.369,0.479,1.721,2,2,2,2
AR24B,0,0,2017-10-30 18:45:00,41.36,-70.787,MVCO,NaN,0,266,b,NaN,LTER,0.04,1.793,0.433,1.766,2,2,2,2
AR24B,8,4,2017-11-01 02:48:05,39.8497,-70.7355,,NaN,81.9,267,a,NaN,LTER,11.921,0.486,0.75,4.488,4,3,3,4
AR24B,8,4,2017-11-01 02:48:05,39.8497,-70.7355,,NaN,81.9,268,b,NaN,LTER,3.075,1.126,0.48,1.187,4,3,3,4
AR24B,8,6,2017-11-01 02:51:20,39.8497,-70.7355,,NaN,36.7,269,a,NaN,LTER,0.252,1.266,0.104,0.335,3,1,1,3
AR24B,8,6,2017-11-01 02:51:20,39.8497,-70.7355,,NaN,36.7,270,b,NaN,LTER,0.465,1.025,0.097,0.47,3,1,1,3
AR24B,8,8,2017-11-01 02:53:55,39.8497,-70.7355,,NaN,2.3,271,a,NaN,LTER,0.04,1.296,0.084,0.202,1,3,1,4
AR24B,8,8,2017-11-01 02:53:55,39.8497,-70.7355,,NaN,2.3,272,b,NaN,LTER,0.04,0.85,0.096,0.534,1,3,1,4
AR24B,9,1,2017-11-01 12:46:10,40.3638,-70.8835,L6,0.062,89.1,873,a,8-1,OOI,3.293,1.183,0.312,2.983,2,3,2,2
AR24B,9,2,2017-11-01 12:46:20,40.3638,-70.8835,L6,0.062,88.9,874,a,8-2,OOI,5.358,0.533,0.368,5.036,2,3,2,2
AR24B,9,3,2017-11-01 12:49:20,40.3638,-70.8835,L6,0.062,42.3,875,a,8-3,OOI,0.04,0.375,0.009,0.058,2,3,2,2
AR24B,9,6,2017-11-01 12:58:28,40.3638,-70.8835,L6,0.062,12.1,876,a,8-4,OOI,0.04,0.796,0.042,0.03,2,3,2,2
AR24B,9,7,2017-11-01 12:58:36,40.3638,-70.8835,L6,0.062,12,877,a,8-5,OOI,0.04,0.437,0.049,0.089,2,3,2,2
AR24B,9,9,2017-11-01 13:00:07,40.3638,-70.8835,L6,0.062,7.6,878,a,8-6,OOI,0.04,0.345,0.059,0.348,2,3,2,2
AR24B,9,11,2017-11-01 13:01:35,40.3638,-70.8835,L6,0.062,2.4,273,a,NaN,LTER,0.268,0.773,0.258,1.497,1,1,1,1
AR24B,9,11,2017-11-01 13:01:35,40.3638,-70.8835,L6,0.062,2.4,274,b,NaN,LTER,0.204,0.826,0.256,1.542,1,1,1,1
AR24B,10,1,2017-11-02 23:16:22,39.9232,-70.9082,,NaN,481.3,879,a,10-1,OOI,20.594,0.01,1.141,12.72,2,3,2,2
AR24B,10,2,2017-11-02 23:16:39,39.9232,-70.9082,,NaN,481.3,880,a,10-2,OOI,13.233,0.129,0.883,8.148,2,3,2,2
AR24B,10,3,2017-11-02 23:22:08,39.9232,-70.9082,,NaN,251.3,881,a,10-3,OOI,18.317,0.01,1.047,9.273,2,3,2,2
AR24B,10,5,2017-11-02 23:29:50,39.9232,-70.9082,,NaN,22.1,882,a,10-4,OOI,0.04,0.01,0.009,0.03,2,3,2,2
AR24B,10,6,2017-11-02 23:29:58,39.9232,-70.9082,,NaN,21.8,883,a,10-5,OOI,0.04,0.01,0.009,0.03,2,3,2,2
AR24B,10,8,2017-11-02 23:31:50,39.9232,-70.9082,,NaN,6.9,884,a,10-6,OOI,0.04,0.01,0.009,0.03,2,3,2,2
AR24B,10,10,2017-11-02 23:33:19,39.9232,-70.9082,,NaN,2.1,275,a,NaN,LTER,0.04,0.94,0.087,0.684,1,1,1,1
AR24B,10,10,2017-11-02 23:33:19,39.9232,-70.9082,,NaN,2.1,276,b,NaN,LTER,0.04,1.044,0.078,0.572,1,1,1,1
AR24B,11,1,2017-11-03 11:29:55,40.3658,-70.7737,L13,0.146,86.5,885,a,11-1,OOI,7.397,0.01,0.482,6.616,2,3,2,2
AR24B,11,3,2017-11-03 11:33:45,40.3658,-70.7737,L13,0.146,42.5,886,a,11-2,OOI,0.04,0.01,0.024,0.118,2,3,2,2
AR24B,11,4,2017-11-03 11:33:55,40.3658,-70.7737,L13,0.146,42.3,887,a,11-3,OOI,0.04,0.01,0.009,0.042,2,3,2,2
AR24B,11,6,2017-11-03 11:36:12,40.3658,-70.7737,L13,0.146,22.4,888,a,11-4,OOI,0.04,0.128,0.009,0.03,2,3,2,2
AR24B,11,8,2017-11-03 11:38:10,40.3658,-70.7737,L13,0.146,7.3,889,a,11-5,OOI,0.04,0.01,0.009,0.03,2,3,2,2
AR24B,11,9,2017-11-03 11:38:17,40.3658,-70.7737,L13,0.146,7.3,890,a,11-6,OOI,0.04,0.01,0.009,0.03,2,3,2,2
AR24B,11,10,2017-11-03 11:39:23,40.3658,-70.7737,L13,0.146,2.1,277,a,NaN,LTER,0.04,0.98,0.158,1.042,1,3,1,3
AR24B,11,10,2017-11-03 11:39:23,40.3658,-70.7737,L13,0.146,2.1,278,b,NaN,LTER,0.04,1.515,0.157,0.598,1,3,1,3
AR24B,13,1,2017-11-03 14:20:48,40.2192,-70.7752,,NaN,120.2,891,a,13-1,OOI,9.996,0.01,0.54,5.857,2,3,2,2
AR24B,13,3,2017-11-03 14:24:09,40.2192,-70.7752,,NaN,67.2,892,a,13-2,OOI,7.284,0.01,0.445,4.738,2,3,2,2
AR24B,13,4,2017-11-03 14:24:16,40.2192,-70.7752,,NaN,67.2,893,a,13-3,OOI,8.245,0.01,0.512,5.837,2,3,2,2
AR24B,13,5,2017-11-03 14:27:45,40.2192,-70.7752,,NaN,12.8,894,a,13-4,OOI,0.04,0.01,0.037,0.358,2,3,2,2
AR24B,13,8,2017-11-03 14:29:36,40.2192,-70.7752,,NaN,2.4,895,a,13-5,OOI,0.04,0.071,0.019,0.233,2,3,2,2
AR24B,13,9,2017-11-03 14:29:45,40.2192,-70.7752,,NaN,2.7,896,a,13-6,OOI,0.04,0.01,0.026,0.283,2,3,2,2
AR24B,14,1,2017-11-03 16:11:24,40.1365,-70.774,L8,0.088,130,897,a,14-1,OOI,11.962,0.01,0.62,5.824,2,3,2,2
AR24B,14,2,2017-11-03 16:11:32,40.1365,-70.774,L8,0.088,130,898,a,14-2,OOI,9.183,0.298,0.526,4.426,2,3,2,2
AR24B,14,3,2017-11-03 16:15:31,40.1365,-70.774,L8,0.088,72.1,899,a,14-3,OOI,8.328,0.169,0.487,4.442,2,3,2,2
AR24B,14,5,2017-11-03 16:19:04,40.1365,-70.774,L8,0.088,9.9,900,a,14-4,OOI,0.04,0.223,0.009,0.054,2,3,2,2
AR24B,14,6,2017-11-03 16:19:12,40.1365,-70.774,L8,0.088,10.1,901,a,14-5,OOI,0.04,0.08,0.009,0.03,2,3,2,2
AR24B,14,7,2017-11-03 16:20:22,40.1365,-70.774,L8,0.088,2.1,902,a,14-6,OOI,0.04,0.23,0.009,0.03,2,3,2,2
AR24B,15,1,2017-11-03 17:40:44,40.0718,-70.775,,NaN,135.1,903,a,15-1,OOI,8.278,0.277,0.439,3.212,2,3,2,2
AR24B,15,3,2017-11-03 17:44:34,40.0718,-70.775,,NaN,77.3,904,a,15-2,OOI,9.83,0.076,0.498,4.186,2,3,2,2
AR24B,15,4,2017-11-03 17:44:44,40.0718,-70.775,,NaN,77.1,905,a,15-3,OOI,8.646,0.13,0.489,3.79,2,3,2,2
AR24B,15,5,2017-11-03 17:48:49,40.0718,-70.775,,NaN,20.2,906,a,15-4,OOI,0.04,0.192,0.009,0.03,2,3,2,2
AR24B,15,8,2017-11-03 17:50:44,40.0718,-70.775,,NaN,2.5,907,a,15-5,OOI,0.04,0.166,0.009,0.03,2,3,2,2
AR24B,15,9,2017-11-03 17:50:52,40.0718,-70.775,,NaN,2.6,908,a,15-6,OOI,0.04,0.18,0.009,0.03,2,3,2,2
AR24B,17,1,2017-11-03 20:10:26,39.9408,-70.7743,L12,0.109,441.9,909,a,14-1,OOI,15.321,0.016,0.951,9.367,2,3,2,2
AR24B,17,3,2017-11-03 20:17:08,39.9408,-70.7743,L12,0.109,251.5,910,a,17-2,OOI,18.854,0.01,1.015,8.497,2,3,2,2
AR24B,17,4,2017-11-03 20:17:16,39.9408,-70.7743,L12,0.109,251.7,911,a,17-3,OOI,14.782,0.054,0.861,6.756,2,3,2,2
AR24B,17,5,2017-11-03 20:21:47,39.9408,-70.7743,L12,0.109,87.3,912,a,17-4,OOI,7.953,0.07,0.362,1.947,2,3,2,2
AR24B,17,6,2017-11-03 20:25:22,39.9408,-70.7743,L12,0.109,22,913,a,17-5,OOI,0.04,0.106,0.009,0.03,2,3,2,2
AR24B,17,9,2017-11-03 20:27:42,39.9408,-70.7743,L12,0.109,2.1,914,a,17-6,OOI,0.04,0.123,0.009,0.03,2,3,2,2
AR24C,2,1,2017-11-06 15:27:36,40.1368,-70.7747,L8,0.032,126.8,915,a,2-1,OOI,11.008,0.585,0.57,4.514,2,3,2,2
AR24C,2,3,2017-11-06 15:32:47,40.1368,-70.7747,L8,0.032,48.3,916,a,2-2,OOI,0.398,0.641,0.009,0.24,2,3,2,2
AR24C,2,4,2017-11-06 15:32:55,40.1368,-70.7747,L8,0.032,48.2,917,a,2-3,OOI,0.48,0.567,0.009,0.342,2,3,2,2
AR24C,2,5,2017-11-06 15:35:02,40.1368,-70.7747,L8,0.032,29.9,918,a,2-4,OOI,0.04,0.598,0.009,0.03,2,3,2,2
AR24C,2,7,2017-11-06 15:37:04,40.1368,-70.7747,L8,0.032,7.5,919,a,2-5,OOI,0.172,0.13,0.009,0.182,2,3,2,2
AR24C,2,8,2017-11-06 15:37:13,40.1368,-70.7747,L8,0.032,7.9,920,a,2-6,OOI,0.053,0.378,0.009,0.03,2,3,2,2
AR24C,3,1,2017-11-06 20:40:05,40.0962,-70.8835,L9,0.237,141.9,921,a,3-1,OOI,10.596,0.301,0.558,4.311,2,3,2,2
AR24C,3,2,2017-11-06 20:40:18,40.0962,-70.8835,L9,0.237,141.7,922,a,3-2,OOI,11.556,0.382,0.625,4.644,2,3,2,2
AR24C,3,3,2017-11-06 20:44:19,40.0962,-70.8835,L9,0.237,79.9,923,a,3-3,OOI,7.198,0.502,0.358,2.4,2,3,2,2
AR24C,3,5,2017-11-06 20:48:07,40.0962,-70.8835,L9,0.237,34.5,924,a,3-4,OOI,0.224,0.543,0.009,0.065,2,3,2,2
AR24C,3,6,2017-11-06 20:48:17,40.0962,-70.8835,L9,0.237,34.6,925,a,3-5,OOI,0.212,0.605,0.009,0.03,2,3,2,2
AR24C,3,7,2017-11-06 20:50:22,40.0962,-70.8835,L9,0.237,6.3,926,a,3-6,OOI,0.852,0.323,0.037,0.491,2,3,2,2
AR24C,4,1,2017-11-07 16:33:25,40.2273,-70.8835,L7,0.072,121.1,928,a,4-1,OOI,10.133,0.421,0.535,5.656,2,3,2,2
AR24C,4,3,2017-11-07 16:37:05,40.2273,-70.8835,L7,0.072,61.8,929,a,4-2,OOI,1.704,0.771,0.15,0.897,2,3,2,2
AR24C,4,4,2017-11-07 16:37:14,40.2273,-70.8835,L7,0.072,62.6,930,a,4-3,OOI,3.144,0.566,0.209,1.927,2,3,2,2
AR24C,4,5,2017-11-07 16:39:38,40.2273,-70.8835,L7,0.072,32.2,931,a,4-4,OOI,0.123,0.733,0.009,0.066,2,3,2,2
AR24C,4,7,2017-11-07 16:42:02,40.2273,-70.8835,L7,0.072,7.6,932,a,4-5,OOI,0.04,0.884,0.009,0.03,2,3,2,2
AR24C,4,8,2017-11-07 16:42:12,40.2273,-70.8835,L7,0.072,7,933,a,4-6,OOI,0.04,0.898,0.009,0.03,2,3,2,2
AR24C,9,1,2017-11-09 14:41:10,40.3652,-70.775,L13,0.019,90.7,934,a,9-1,OOI,6.702,0.368,0.496,7.537,2,3,2,2
AR24C,9,2,2017-11-09 14:41:18,40.3652,-70.775,L13,0.019,91.1,935,a,9-2,OOI,7.929,0.293,0.553,8.835,2,3,2,2
AR24C,9,3,2017-11-09 14:44:24,40.3652,-70.775,L13,0.019,47.5,936,a,9-3,OOI,1.463,0.555,0.13,1.751,2,3,2,2
AR24C,9,5,2017-11-09 14:47:27,40.3652,-70.775,L13,0.019,11,937,a,9-4,OOI,0.725,0.679,0.168,2.038,2,3,2,2
AR24C,9,6,2017-11-09 14:47:35,40.3652,-70.775,L13,0.019,11.1,938,a,9-5,OOI,0.963,0.649,0.19,2.694,2,3,2,2
AR24C,9,7,2017-11-09 14:48:55,40.3652,-70.775,L13,0.019,3.3,939,a,9-6,OOI,0.516,0.742,0.155,1.855,2,3,2,2
AR24C,10,1,2017-11-10 01:55:26,39.9412,-70.883,L10,0.132,433.7,940,a,10-1,OOI,18.122,0.749,1.049,10.94,2,3,2,2
AR24C,10,3,2017-11-10 02:00:41,39.9412,-70.883,L10,0.132,269.5,941,a,10-2,OOI,17.451,0.51,1.046,8.831,2,3,2,2
AR24C,10,4,2017-11-10 02:00:49,39.9412,-70.883,L10,0.132,269.6,942,a,10-3,OOI,15.941,0.762,0.986,8.015,2,3,2,2
AR24C,10,5,2017-11-10 02:08:05,39.9412,-70.883,L10,0.132,28.1,943,a,10-4,OOI,0.04,1.124,0.009,0.03,2,3,2,2
AR24C,10,7,2017-11-10 02:10:21,39.9412,-70.883,L10,0.132,2.6,944,a,10-5,OOI,0.04,0.787,0.009,0.03,2,3,2,2
AR24C,10,8,2017-11-10 02:10:29,39.9412,-70.883,L10,0.132,2.5,945,a,10-6,OOI,0.04,0.93,0.009,0.03,2,3,2,2
AR24C,11,1,2017-11-11 17:18:05,39.9398,-70.7762,L12,0.101,446.5,946,a,11-1,OOI,19.191,1.095,1.127,11.394,2,3,2,2
AR24C,11,2,2017-11-11 17:18:14,39.9398,-70.7762,L12,0.101,446.9,947,a,11-2,OOI,17.404,1.067,1.079,10.329,2,3,2,2
AR24C,11,3,2017-11-11 17:23:23,39.9398,-70.7762,L12,0.101,262.4,948,a,11-3,OOI,17.728,0.518,1.102,9.315,2,3,2,2
AR24C,11,5,2017-11-11 17:31:29,39.9398,-70.7762,L12,0.101,23.1,949,a,11-4,OOI,0.04,0.482,0.009,0.03,2,3,2,2
AR24C,11,6,2017-11-11 17:31:46,39.9398,-70.7762,L12,0.101,23.6,950,a,11-5,OOI,0.04,0.892,0.009,0.03,2,3,2,2
